Indice_combinado,Indice_temporal,Indice_origen,Digito,Origen,Hash
6124,6124,4062,8,v2,49a1d918ba1ed0c89e704b87130c2fc6
6125,6125,4063,8,v2,b2c9d1c243961d42290b439122c9e9c2
6126,6126,4064,8,v2,6443abb41ca140ca05ae33cee78a3b20
6127,6127,4065,8,v2,20f0e137038ab5fe95155a8135613342
6128,6128,4066,8,v2,7fe122b91e11ed4bbc97a669adcb6ab8
6129,6129,4067,8,v2,505a3132e69593b0121e1e255bcb2ea0
6130,6130,4068,8,v2,b10a507cf8c91a804ab6a7644ef271bd
6131,6131,4069,8,v2,d422458217e07eb958a09fec15bd1ecd
6132,6132,4070,8,v2,53749baceaf0c0c995927574fc62a817
6133,6133,4071,8,v2,d905d2a7ef3c388a039fefb5d2f08299
6134,6134,4072,8,v2,10bc36c0fcda3c4ad55b2f9867d2f36f
6135,6135,4073,8,v2,4dcc6ef5581e64d82155ec9a7cc6aede
6136,6136,4074,8,v2,1c236fb49247bf8b8731779c0afd8884
6137,6137,4075,8,v2,dc243b13690ca1c095ec6afab6d20340
6138,6138,4076,8,v2,2d13695c84301f1812d37a727359f0ca
6139,6139,4077,8,v2,f56998dd128e687a692bd5527a9397e8
6140,6140,4078,8,v2,654e3a783767ffc12f8705100e592ced
6141,6141,4079,8,v2,47bbd9fdb2f2e2dedfba107c268b06cb
6142,6142,4080,8,v2,3248a785ac04779b2e6e0477bee963c5
6143,6143,4081,8,v2,bd7a6e1a1ce0be37e01973be767d68a2
6144,6144,4082,8,v2,c24a68e53e30c7e7db94aa931d4e3e7a
6145,6145,4083,8,v2,467ec8426b91a696606b646d83c69793
6146,6146,4084,8,v2,3816c2face6b09734e8bee9ed3f45c81
6147,6147,4085,8,v2,82b63141d96b0e9989c5ccb30ad5200e
6148,6148,4086,8,v2,ca74b70598e9895626a9545ae80e1710
6149,6149,4087,8,v2,f27ea60c0a3feb838e75a424e8a3a906
6150,6150,4088,8,v2,7e5bf5058f8027fbc848d79c96563e74
6151,6151,4089,8,v2,dff1e2fefe3d8a113fd27ed891f8df3b
6152,6152,4090,8,v2,871c5e056f9103b917231fe0d08adfe2
6153,6153,4091,8,v2,494cd48d46ce1bd607b56a4291c53546
6154,6154,4092,8,v2,80c7ec86b68f3cd60823bb9b405aeeb0
6155,6155,4093,8,v2,3d2969fd2196cbd60c14202cb886fb50
6156,6156,4094,8,v2,88dd895a4ee9a08e4dfe3ecb8c5871e3
6157,6157,4095,8,v2,2b1abbd214d7e7cb7a8362402c658f13
6158,6158,4096,8,v2,ebd7a3105d43640d80a6376a03a84879
6159,6159,4097,8,v2,bce351c9e5d587aa65ac38fd253ce060
6160,6160,4098,8,v2,4d8942b154cb41e843461cf1300db3b3
6161,6161,4099,9,v2,6046ffa5ccd9d56958e246c458d5a83b
6162,6162,4100,9,v2,f81ae9f8d043eefcb43f39ef4258832e
6163,6163,4101,9,v2,28744ab1d57a9bae72d5c2a242e110cd
6164,6164,4102,9,v2,33539107c968c6814dcbe10d19161778
6165,6165,4103,9,v2,79e133d455ed64de3b3ad5757e976aff
6166,6166,4104,9,v2,caf7cb938e45922d85314086efc69ef5
6167,6167,4105,9,v2,9e9fdfce1e651686d7892571135ce225
6168,6168,4106,9,v2,1b2344a691a75ad206c81ad7eed2a7b3
6169,6169,4107,9,v2,608c2677e1d57c6e8316d79dc8f8adb6
6170,6170,4108,9,v2,2ccb0fcbd9c0d89eb9bae39dfd97577c
6171,6171,4109,9,v2,8eecf8e0cafadb5bb809d1cf75ab635d
6172,6172,4110,9,v2,c7183bbed9b937fccdfb2c1f44309472
6173,6173,4111,9,v2,33df0aa31f42dc4b91d2cff8c8e489ff
6174,6174,4112,9,v2,6f9b6351ff29810e5b3d4fcf0c4e492c
6175,6175,4113,9,v2,5a5ac1c74e47d940ad8abada22b4e065
6176,6176,4114,9,v2,9f216a4e09667483e31c42eabd8140dc
6177,6177,4115,9,v2,209e19398866492701590df3c8024221
6178,6178,4116,9,v2,1400246e805e49cb9a6560c2a94d70ba
6179,6179,4117,9,v2,fb64eac71e56f119bf3aaad138a94535
6180,6180,4118,9,v2,a730bedeb5936072acf2742e795a33e6
6181,6181,4119,9,v2,0e88faf7865b11346a5359223019b546
6182,6182,4120,9,v2,506155415621dc0e53a3a116c3045255
6183,6183,4121,9,v2,cd7c3b3d7a1afeec26e1758e22d56135
6184,6184,4122,9,v2,c9cc8e3a531bc9253b2f49b05f39b121
6185,6185,4123,9,v2,d6b7f5d67403fc65336482981efac2d8
6186,6186,4124,9,v2,faf799dfb30017832a5debcb1b6323c8
6187,6187,4125,9,v2,c712c21400e67067092cb939c8bebdfb
6188,6188,4126,9,v2,6cd8ec880afdd2d209dc591ec86e9b02
6189,6189,4127,9,v2,27fbbbe398835a0e20d928896ebcfe73
6190,6190,4128,9,v2,5d017f554d98f4d9c0b508b55f1e6d9a
6191,6191,4129,9,v2,2d9f35ffde9e97d1fce273a80dc0a0e3
6192,6192,4130,9,v2,56f11cc1b44868da42e18083f0f81b7f
6193,6193,4131,9,v2,667ba47c0e97ca025a77adfadbd9e0cb
6194,6194,4132,9,v2,9cc7065c8b56f3914f48180b7fc23ca0
6195,6195,4133,9,v2,fcb6b0c202ea1f628d36880a4450bea8
6196,6196,4134,9,v2,4a935e743723f7acddee2f6ad2aaa6c5
6197,6197,4135,9,v2,1bf803ab9d320b54dbaa2cf474f3fa44
6198,6198,4136,9,v2,600d9a52135f84aa0bcb2b58367ec6fd
6199,6199,4137,9,v2,b76c2cfd2d48a31fbf276bf83d11dca5
6200,6200,4138,9,v2,729cad6db9f614cf4a757bac6d527414
6201,6201,4139,9,v2,587c42804dd60dbcb05ed18dbf6e648b
6202,6202,4140,9,v2,5df265705563a61b5500c059311efea0
6203,6203,4141,9,v2,cff8a7c5eb3a16db4781006844c930df
6204,6204,4142,9,v2,4d7e9f3ea4870d3cf39e4afd96a00c77
6205,6205,4143,9,v2,9d8e89be99ab447e03de5e6fb282e495
6206,6206,4144,9,v2,4a074025a3b2d284437b37abb359aa24
6207,6207,4145,9,v2,17bdfb7c51b0c2b8bcff3809a65459cc
6208,6208,4146,9,v2,bc8947972c4efe0db8c397ad1e88d4f2
6209,6209,4147,9,v2,af9c8a46eedfd44ed1d094126521683f
6210,6210,4148,9,v2,6731f5dd7f98ad219dbfab7c5301c83a
6211,6211,4149,9,v2,07290f8f178445c4aa480cef67c4fb3d
6212,6212,4150,9,v2,4d3e8d47915a4f9505abd9d3cdff6263
6213,6213,4151,9,v2,b39ab478d935124ca27d286115c564e8
6214,6214,4152,9,v2,485fc6c7c706864d76f130b788fe7963
6215,6215,4153,9,v2,6d7299241467e4bfd519b9df9d116e6b
6216,6216,4154,9,v2,92d5750b5ccefb8792da2d5d4d6267ae
6217,6217,4155,9,v2,629d62170d4e47d3b1c5bc47b558266e
6218,6218,4156,9,v2,2618b391795385a25b38edc2e35361a3
6219,6219,4157,9,v2,7cb803569ade437c27fb2dc6a5d3b167
6220,6220,4158,9,v2,8c2511a5871ff4c3fc1a770bf1c5c9cc
6221,6221,4159,9,v2,9e36284416f4e94501dd87b5a53512e4
6222,6222,4160,9,v2,f8900a003e576aa1c79ee61808cbeb8e
6223,6223,4161,9,v2,0ae8dd9bb9274703245800ea27291f2c
6224,6224,4162,9,v2,9072a31662e83889d69be30be8efa049
6225,6225,4163,9,v2,44be4600c52ea8032780c771b148482a
6226,6226,4164,9,v2,dd434ad107312ab6d7d1d6c8bed19b8d
6227,6227,4165,9,v2,29e574e89f3d49bc1d9acdbaa87e1681
6228,6228,4166,9,v2,e6698ff89359580a9c4f5be6d90f7675
6229,6229,4167,9,v2,94b49e974b6ad9fc41025e8a29e9c7fc
6230,6230,4168,9,v2,1846d4e1efbf726e1365149dc5bc75ff
6231,6231,4169,9,v2,1ebafc6f65b69b205aac3fb653c2399d
6232,6232,4170,9,v2,e1cf0e3edde5a6f46036df934db82194
6233,6233,4171,9,v2,028c24dd0770e382d4c3425d95f1b171
6234,6234,4172,9,v2,d96c22c546e180bd76c52045c15aad63
6235,6235,4173,9,v2,8b6055224773ea57e9b1b8353a5e57a9
6236,6236,4174,9,v2,db939a86898cb6efcf22a245b932a1ae
6237,6237,4175,9,v2,d248098a0b4821f69577ff5537e7a8b2
6238,6238,4176,9,v2,7a4a451b8f261669b21b36817ec067e7
6239,6239,4177,9,v2,1f0e4857bc3d8639354277ee6e008185
6240,6240,4178,9,v2,47c88a37d0c05ecc0d2f121645f1cefd
6241,6241,4179,9,v2,b0f58058fc268c80a27102b45d0f489b
6242,6242,4180,9,v2,8332e7d90d7247b155fe8ca11d62d57c
6243,6243,4181,9,v2,7bc906d568110e8ce6e0f74fbed4185a
6244,6244,4182,9,v2,e06c27e3924fcff1773722b6c7451bac
6245,6245,4183,9,v2,0ed71cd482fff8c2369d5d8d2cffdad5
6246,6246,4184,9,v2,28dc990b70a03816684d63fe763bedd9
6247,6247,4185,9,v2,715bb570de37221f90d16d13f8b9dc20
6248,6248,4186,9,v2,860b2f875128d38d7a88e5feb8ffbe43
6249,6249,4187,9,v2,6d4e5379c867fa4f6c24f6dc8186cf8e
6250,6250,4188,9,v2,0105b2483693207465520f9e869bcec1
6251,6251,4189,9,v2,958b090d46db183a1418c9930fe2b42b
6252,6252,4190,9,v2,28ed56726dae61b8b24d7f297b5deb15
6253,6253,4191,9,v2,eb6c3cd3aaadb1dd1187665a4e6fb4c5
6254,6254,4192,9,v2,31a1ccbf28284887809df31e480811f7
6255,6255,4193,9,v2,f1cc2403ecb28af67098188dc8dd33e1
6256,6256,4194,9,v2,a2c5d4fb11e1123374c8f7ea3d1125e0
6257,6257,4195,9,v2,9385ecf9533d15906808ac5b9b5a3719
6258,6258,4196,9,v2,6d22f6f1a6138ac85ca7fee2024e608d
6259,6259,4197,9,v2,74574953b549e5dbd3f9c2f17b000fb3
6260,6260,4198,9,v2,a751eb3836f0f980b8fc6fabd077f365
6261,6261,4199,9,v2,40362147ec1d782a5783dd990e80bac1
6262,6262,4200,9,v2,049f02b2bcf11e7508a237cda2546a72
6263,6263,4201,9,v2,612542b3f01f4bdc430502f5e7d46d00
6264,6264,4202,9,v2,cbaf8bccb6f9ff883c7af8101eeb68db
6265,6265,4203,9,v2,aed8cf140fd2c4041f9f27454665792f
6266,6266,4204,9,v2,66153366ec200a3a0d905d2cb8e3f30f
6267,6267,4205,9,v2,44d38128dbe8ddbc120d16592b20c499
6268,6268,4206,9,v2,0539b796be4d895335b4c3d67cdf5300
6269,6269,4207,9,v2,3c8c310728a2f64d3476c8716c37c18e
6270,6270,4208,9,v2,2dd028f2632862e91abf1d740346617d
6271,6271,4209,9,v2,1ca78cac7e0c4566e28bd32796df714d
6272,6272,4210,9,v2,60555ebed57c02f5b30806bfd845bbb0
6273,6273,4211,9,v2,ada365fb683bec9964b219fe67c23c46
6274,6274,4212,9,v2,4d29d728b9a6106569fd676f419dc27b
6275,6275,4213,9,v2,e67bf44692ac9189152acb77f8769de5
6276,6276,4214,9,v2,2b4b5e67dd2252ca733855d0ab60d69b
6277,6277,4215,9,v2,d56aded766dbac94c35820aef1b42474
6278,6278,4216,9,v2,599cdba3f133e71940cf3c87d41e81e8
6279,6279,4217,9,v2,e2a68882743a54cc4d4862f87329a6b8
6280,6280,4218,9,v2,9b789cbed652df3a2364691222441454
6281,6281,4219,9,v2,6e96153f250aeff01756ca1d580abf95
6282,6282,4220,9,v2,235c972a5a9d0c0f912d82d4b119d865
6283,6283,4221,9,v2,41ff0ca883557f820bbaf804a0f9d9ca
6284,6284,4222,9,v2,050d78b53b99e796d0a52edbb51e6653
6285,6285,4223,9,v2,9d82ed8128ecfce990b97ca3168296fe
6286,6286,4224,9,v2,18c34c6daddd606e90d5c6e0158a4623
6287,6287,4225,9,v2,32523bbdda7a9e2d31d3a9bb20036dd5
6288,6288,4226,9,v2,a5b3f5b70731eaf083a57bf6fb50283d
6289,6289,4227,9,v2,64e83c924deb8a740bcdc679ec7c4b88
6290,6290,4228,9,v2,0f692202d9402e37875e206a78c15bde
6291,6291,4229,9,v2,a0f49fd2db54a0bfa743aa80db4e330f
6292,6292,4230,9,v2,405e4fd221246aa0c4371895b4b07e78
6293,6293,4231,9,v2,a9cf88ae356fff66a0eb5f585e300824
6294,6294,4232,9,v2,c34b28df6b07e1f2b620b05a9066f55d
6295,6295,4233,9,v2,090eb334a95edc42078b29e05c940a3a
6296,6296,4234,9,v2,9c849f280056f82ff439c3f7d33af49c
6297,6297,4235,9,v2,0da8875060ea26336dfe6a223de24f9e
6298,6298,4236,9,v2,9cd7bfdd38b1683ef8172febb5c90f24
6299,6299,4237,9,v2,753481b46392367eff7627717ade3272
6300,6300,4238,9,v2,9e0f7dd27d5acc2af65441774946746b
6301,6301,4239,9,v2,9fcca9b1418172108f81ce3546be249b
6302,6302,4240,9,v2,b7c52e7a4c65d4ddff6aeafca5986ae8
6303,6303,4241,9,v2,085c2ea6cbb410ac3fc54de6013e499d
6304,6304,4242,9,v2,55cc75e00feab3837a8828035ca9ba8a
6305,6305,4243,9,v2,7db033fdd7362a1cd998fe275926561b
6306,6306,4244,9,v2,cd500e8f281312d1f574230b498fde7d
6307,6307,4245,9,v2,617fba0fa474882550f33b8a802474f7
6308,6308,4246,9,v2,c06b241af43e749da1be4ad054da845c
6309,6309,4247,9,v2,a79cc77a0c5c00c359f86fbc4c2f7e6b
6310,6310,4248,9,v2,badfb0f9ed5302a76b7fd9c89a3cf7e4
6311,6311,4249,9,v2,9679520f78e16b5adaa03bb0e31affde
6312,6312,4250,9,v2,ea85d85db20fff8128c6c950a2752446
6313,6313,4251,9,v2,ae5de44cceb26c4a9d34a3f49b4d85e5
6314,6314,4252,9,v2,c895914744b8f86c1061566ecc4acba5
6315,6315,4253,9,v2,9b8cf9086b7883c7be7c05395752458b
6316,6316,4254,9,v2,f7250a5de0a053b7cbb5dbb587a5b564
6317,6317,4255,9,v2,1cd9ed6808f0b70a6933025cab113d7d
6318,6318,4256,9,v2,b83dca2c54f18585fa92e368fae8c1b6
6319,6319,4257,9,v2,ded02837f5d7c036639af1e6e20626ea
6320,6320,4258,9,v2,2ed421cac80bcb0d38377db2d66ac26f
6321,6321,4259,9,v2,f0b4a29fe28ed6ac9b8449b5970c77d9
6322,6322,4260,9,v2,72db2c40efd69659cc5e1198c0bf0ca2
6323,6323,4261,9,v2,439536d0f88dfb1446b164840ce52cc6
6324,6324,4262,9,v2,188369a5c865b7d2bed970140267a986
6325,6325,4263,9,v2,53c80ada6b8d789645ad2b539d5ff890
6326,6326,4264,9,v2,a91d597ac0ed54c980ecdcd4346b786b
6327,6327,4265,9,v2,f160fd7ac9270acd86f9f85080bbb95c
6328,6328,4266,9,v2,ac71628ff9388ac78e56de8b34e0317a
6329,6329,4267,9,v2,c41e5029cc17618e3e9ef43565fcd9de
6330,6330,4268,9,v2,d799022920ec549b1807ad790178469f
6331,6331,4269,9,v2,834e9527649862b2a7efade707b6956e
6332,6332,4270,9,v2,8e632a95c95f4439c9066d76b4270ee9
6333,6333,4271,9,v2,0e9b8efcf94bc7b02163bbd02b7b7108
6334,6334,4272,9,v2,8527b07a484711a760e25b35578d884d
6335,6335,4273,9,v2,35c1a8d97019e8b3ae2d0f24b1ff6ecb
6336,6336,4274,9,v2,2c2060d33ff50db775ce4a4b1d4be744
6337,6337,4275,9,v2,7c10c76a8dc4aea20720fa988d8e469f
6338,6338,4276,9,v2,06bc4a5f5f2b5a83de055de4c7f3b2ac
6339,6339,4277,9,v2,e4b8f2018995d97e1990bce3d653501c
6340,6340,4278,9,v2,6fcf33feceaced6395fe21b7c589612d
6341,6341,4279,9,v2,2e023993629cae57edbb2b7d2888ea2c
6342,6342,4280,9,v2,70c1dd93b3006453e996683c6cd5f01f
6343,6343,4281,9,v2,34c33e34180bcca2cc7088f7adc91411
6344,6344,4282,9,v2,a5400cc6613752aa530272985375d1e4
6345,6345,4283,9,v2,c8d74a443048ecb225397f741755874c
6346,6346,4284,9,v2,0f14cd3c81925cd1c2752b28d7260e3e
6347,6347,4285,9,v2,3d99c0e14d4e17ae1b054849386763d5
6348,6348,4286,9,v2,a85c6471cae597cff4d70f82a33914e0
6349,6349,4287,9,v2,6d36e25ec3a48d357415d9ed35fe9da7
6350,6350,4288,9,v2,bde5061180363f632a43091bb8f9f1d2
6351,6351,4289,9,v2,6099e2b642f16ccb81eed986b4fbc613
6352,6352,4290,9,v2,72edeb91f94489da7b09da15a111e2c4
6353,6353,4291,9,v2,71cecd9736e6faa8da5490a29500cf88
6354,6354,4292,9,v2,b71eab9a81cd27173b2b89a47c15f47e
6355,6355,4293,9,v2,3e6b06e8b710ca3336ee45a7a32242fe
6356,6356,4294,9,v2,eb123f018ac7a5c39e57bdc7713668a1
6357,6357,4295,9,v2,c3999cc096ca0587eb30875032ad26c8
6358,6358,4296,9,v2,2ab66e5948ae675129eae52b45c5eb60
6359,6359,4297,9,v2,0a19f18eecc05e098bd218f192af1f75
6360,6360,4298,9,v2,61188335753d4c8a4139c81542cd9f6b
6361,6361,4299,9,v2,455048dce3562ebe14ca89275eda55b3
6362,6362,4300,9,v2,7bc0e8ec037e62cf4b6f871de14deb4f
6363,6363,4301,9,v2,e20a8f73fd57b45c3b98789895eeb4b8
6364,6364,4302,9,v2,7544ca8423150e646a0d866f91677fe6
6365,6365,4303,9,v2,697a4da6bdf19dc5ad6d060feddc0ff5
6366,6366,4304,9,v2,b16042f89a4a37ef2c5ebef5f863d1d6
6367,6367,4305,9,v2,fdf81001b1ee615c3924e1302a4a86e9
6368,6368,4306,9,v2,6ad5b6771bdc82225d9954f1df66e24b
6369,6369,4307,9,v2,c637d8b47e039527c4b61d93801b775f
6370,6370,4308,9,v2,d37e4f70c34c6eaa29b680de725d403b
6371,6371,4309,9,v2,ce63dea2fb4d9da33e568e1148989117
6372,6372,4310,9,v2,bb24a7b65d65365dd6090953a894e5a9
6373,6373,4311,9,v2,e791f12b863e0a90903c544d2c9e0fdd
6374,6374,4312,9,v2,fb8a6748a7de856f07491748e4f2c763
6375,6375,4313,9,v2,be2ef0ef82ded7b8de265ccf1349a13c
6376,6376,4314,9,v2,9530ba0321c7f23043b251560ef92b67
6377,6377,4315,9,v2,d772fea0747b9b7b21f903f3192e6ac4
6378,6378,4316,9,v2,5b7467820cfab39a84cbbb57806181dd
6379,6379,4317,9,v2,6f444ad2b9c09db4f17d2abc23caaaf9
6380,6380,4318,9,v2,4751eb2855eb4d4814f3d7165374c196
6381,6381,4319,9,v2,abf3341d41b8d925287f2c484e9ed41e
6382,6382,4320,9,v2,201ad07bc176c68bf9145f690a928939
6383,6383,4321,9,v2,9004d4f6ca386ef8b651956d9567b54d
6384,6384,4322,9,v2,df282013515aee0cdbd3f1a786595ce9
6385,6385,4323,9,v2,251688f79a2cdafa66af6d936652fc4d
6386,6386,4324,9,v2,6bb650f3cc527b1a625fca8bf07cc879
6387,6387,4325,9,v2,f9564e28304e8f398bdff19b95b7c451
6388,6388,4326,9,v2,4329ddcc5c141f2fd6a14298d3f9face
6389,6389,4327,9,v2,a91c4ca279a915e4b12d9484e903806c
6390,6390,4328,9,v2,b56bee7c7eea1a2841e921838c74990a
6391,6391,4329,9,v2,62ab9fcbf744529c9aed6e4ccac7142f
6392,6392,4330,9,v2,9bc2681743c15e732f7f453f95633494
6393,6393,4331,9,v2,356129240b49d5e7112b856d9fbcee49
6394,6394,4332,9,v2,fc79ece22f689c479d5974c3e286eeb4
6395,6395,4333,9,v2,f4aa8f4cf4f71dc28b61aefbc7ca9fe4
6396,6396,4334,9,v2,6b9f130bba61a1ccc4b449b7e2eb54d0
6397,6397,4335,9,v2,9566d774fbf5c1b8eafc023567700555
6398,6398,4336,9,v2,5826a6dd3094c24b4d3dc127769502b3
6399,6399,4337,9,v2,782adb1859db088fdd483221d2176a4b
6400,6400,4338,9,v2,c33af47edd714d4a3832eea13d8c630a
6401,6401,4339,9,v2,43cc4b10342e9193e1600a8d94a7aa2f
6402,6402,4340,9,v2,d794eb0bab0d6d5d38b51911162acaab
6403,6403,4341,9,v2,9df6d0bcf01081c15c3695530f083dab
6404,6404,4342,9,v2,6d9e8300f942dcaa2bfd6c2f1d6c8e31
6405,6405,4343,9,v2,7159bb573ae40105a9388487b4578129
6406,6406,4344,9,v2,d32581713fc4c07c905b28defeb5c0aa
6407,6407,4345,9,v2,66ebe9f3d2ce702d3a44c2ab379e8339
6408,6408,4346,9,v2,85ce90f5ca7261b1630639f636dbf142
6409,6409,4347,9,v2,3d3734df22787d24f403f801d45396bd
6410,6410,4348,9,v2,d177dfb97b8ea1890ff919a51283d9dd
6411,6411,4349,9,v2,c57e1ee1607e63ba51118dcaa851825b
6412,6412,4350,9,v2,3a6a1ae208891b88a2120f16ece80762
6413,6413,4351,9,v2,cf1e58cedbcc3c6594630f285b82f5bc
6414,6414,4352,9,v2,ad6d44b9672dad641761703ed395a247
6415,6415,4353,9,v2,507f5f461e283c54069c159df5e404f3
6416,6416,4354,9,v2,655e4deae1d57cab066e85e66b8568c9
6417,6417,4355,9,v2,b7377fb9bf4bfc6e2d029f5d05791afd
6418,6418,4356,9,v2,b3c78107f62aef47dd5e5c74d36f545a
6419,6419,4357,9,v2,2c092dd26ed332283c23424e65ef626f
6420,6420,4358,9,v2,cf5b7018a05d4f8ac5ea785f514df913
6421,6421,4359,9,v2,cc9424f8bfd29c4403b44eac7169d6bb
6422,6422,4360,9,v2,bc35f6addb6f227e026a1987ccb179e6
6423,6423,4361,9,v2,03b7fc9539e938739feb93651fd3ce5c
6424,6424,4362,9,v2,355bb7b4fc5a376d19333d9990ddb7de
6425,6425,4363,9,v2,bd13a9f102c0d5ebad497d1e5b6ed2fe
6426,6426,4364,9,v2,9b0a184cb4b4edfb385d20e6fc4b598f
6427,6427,4365,9,v2,d60dbaab421bb5671e17d4d776e06c07
6428,6428,4366,9,v2,0bafe66bddca967a794578f16e8d311a
6429,6429,4367,9,v2,709720cd0f564b9963918c88db55b6c7
6430,6430,4368,9,v2,733a566cba388fb58029ec3045a1e934
6431,6431,4369,9,v2,85d1adf20712b79d8fb80aa6da42604b
6432,6432,4370,9,v2,dd2e9565cbca003c5762d70395a3ce58
6433,6433,4371,9,v2,0b84aa9db12693807144def375d228bf
6434,6434,4372,9,v2,89c9f2b40360671b65bc97ec474c94bc
6435,6435,4373,9,v2,34c11fab9bc50b5b86c7cde5bd2ab125
6436,6436,4374,9,v2,c434af7ef3abd0e2671877c095efb2b9
6437,6437,4375,9,v2,2cb1c83ead1baa0faa79dbd085c03905
6438,6438,4376,9,v2,b825fcc5a7958e74eec44e16f27c9b90
6439,6439,4377,9,v2,fa688b43d24adfa31a04b359784144ec
6440,6440,4378,9,v2,73978e93b28f22b9c5e275e461499d78
6441,6441,4379,9,v2,b30b17d4312a70d7e98b8e5fd72f1e92
6442,6442,4380,9,v2,de28995b55093b09976502f61d08fe08
6443,6443,4381,9,v2,1b824cf73013333745974d28b36e94b9
6444,6444,4382,9,v2,424cce127d039366e77616df549f26df
6445,6445,4383,9,v2,477a3721f87d6d0f2407a65062818fa3
6446,6446,4384,9,v2,5b6337a2e76b3e487fe2b1748ff3b195
6447,6447,4385,9,v2,1105933e15c48e32c86acb9e965ae9ef
6448,6448,4386,9,v2,3025375e93cc627ecca0cfd0766467d2
6449,6449,4387,9,v2,f40878774eac115f4f527b61967720de
6450,6450,4388,9,v2,12cbdfc162b3510e454e9eed2fa5ad08
6451,6451,4389,9,v2,765f2bc8c281ab3612f46bbc453fb9d8
6452,6452,4390,9,v2,9ccc1b3b7b057765cee1e60a724e77db
6453,6453,4391,9,v2,585290af2b37d0796567fa3f86be365b
6454,6454,4392,9,v2,2577f0a9b1dec60aff0e19e9a3c586f5
6455,6455,4393,9,v2,e41e324b54975df04e40cb19808ded81
6456,6456,4394,9,v2,0be1d10dcc693da13e270d6b617b9d1d
6457,6457,4395,9,v2,0a221e4447446c0ca1dbe09de11de2d5
6458,6458,4396,9,v2,0bf14b10767699e8e701c8f4f228b46d
6459,6459,4397,9,v2,fede5f083885d2d1ef4c32294e0a55ef
6460,6460,4398,9,v2,16e096876ca70aaf238ee8afbb86fcd7
6461,6461,4399,9,v2,b47863dc5b73cad046db5d9c58c5d1fe
6462,6462,4400,9,v2,6f99f7de4131eb3c35670b3a215c77ea
6463,6463,4401,9,v2,f9444ec41e53e80508fc10e64a6261b2
6464,6464,4402,9,v2,c5f4117ad25967aa4006ff99a7553528
6465,6465,4403,9,v2,717fd9029e0cffedbc66e06f62c7be0d
6466,6466,4404,9,v2,4c2ea89544d9ab66fe4befeae98c1c58
6467,6467,4405,9,v2,8458cd073ae0cf91ff7082893e67a8da
6468,6468,4406,9,v2,587409edcfb1a5dc0dd5eac3ab27e24c
6469,6469,4407,9,v2,9285b81212c94af40dbbb42a883572f7
6470,6470,4408,9,v2,ecaafdb1ff699eccceac180161b938a6
6471,6471,4409,9,v2,ea4e28f3c9c05351a9262b326c881574
6472,6472,4410,9,v2,bd51cc6713010d832a2cface277c7487
6473,6473,4411,9,v2,626764427aa94c8bde7c0040c55250a8
6474,6474,4412,9,v2,debbc5af6cd129de931eafc48404043f
6475,6475,4413,9,v2,386cdc8712567fcee4348cb7ad1e45c8
6476,6476,4414,9,v2,5faee5304a8fa493c657ec09f1a9390d
6477,6477,4415,9,v2,801bd47b30ccf3e68379d0ebf190faa2
6478,6478,4416,9,v2,bf7a2402ff63e977d5d38e5998e1260c
6479,6479,4417,9,v2,e4c72232c721346de5bfffb9704aa016
6480,6480,4418,9,v2,8a212a112c294f9b1ac56b23c480b6cd
6481,6481,4419,9,v2,0aa6ecae81aa282a67fc588c62b4de0b
6482,6482,4420,9,v2,c50ed470b40aa86c28fc194fa79477e6
6483,6483,4421,9,v2,9e8e741cbc4ae9b915e3921fcaba7cf5
6484,6484,4422,9,v2,ad27ceceb82a443b5ade7afe3bd4dc70
6485,6485,4423,9,v2,d8b5a47d6b56ee78ea2d7d466bd5199b
6486,6486,4424,9,v2,e203b572d34b4199fd396617bbbfa383
6487,6487,4425,9,v2,cfa45db708d7ee21ae315ecc6c186637
6488,6488,4426,9,v2,2344f4dc0b6f69f75cd014d2da981d4d
6489,6489,4427,9,v2,8129bbcbfb1d8f359f0a2a129bc2c693
6490,6490,4428,9,v2,278289d72ed0dfd8df8dc4acfd46c6d2
6491,6491,4429,9,v2,1c991adb07ebe9f5e82c46aa876c9202
6492,6492,4430,9,v2,b4140e12476e6c816c93a6f243be1983
6493,6493,4431,9,v2,49271bf83a6e9c08b7f6f4728fa67b27
6494,6494,4432,9,v2,454508a260111a37ab6a1cd778822564
6495,6495,4433,9,v2,2b4cf5ff37135104b01cf3c0ca948feb
6496,6496,4434,9,v2,47fa9a0d16f6b0916dd07ab43600cb8a
6497,6497,4435,9,v2,094a36d9e9d5404e7aaa036a872583bd
6498,6498,4436,9,v2,728c5420debe96b62335d247dc0014bc
6499,6499,4437,9,v2,71a2391a7aea1387eba1de4081762661
6500,6500,4438,9,v2,c69f5ca57683a030a84bfe777d1adb3e
6501,6501,4439,9,v2,a151e701b97c6b7f6dfa19ea91e868d9
6502,6502,4440,9,v2,ef0db7d7dd7cf8c24cd40364125dc8e3
6503,6503,4441,9,v2,1b565aff4d3b8cb9badeaa340621163c
6504,6504,4442,9,v2,e6871535dca2b65f295946dcd896a96e
6505,6505,4443,9,v2,11a5aec4baa2ef2c71ff7ab58fda7a7b
6506,6506,4444,9,v2,aaf0f600c848306e94fe0bed8343840b
6507,6507,4445,9,v2,47ef48878113d794fae45dcdfa68dc2c
6508,6508,4446,9,v2,26698360d86325f823ac90d0fd814a4c
6509,6509,4447,9,v2,08832096c9dc2a195a22da38cc97d6c6
6510,6510,4448,9,v2,041abb623bb66e291378029150d89355
